2013-12-29 12:18:40 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 23:41:01 - INFO  --> 132	yyc123	30	0	0.08982574	0.04266723	0.00000000	0.00085334 
2014-01-04 23:41:02 - INFO  --> 137	wydsmt	498	5	1.49110725	0.70827594	0.00000000	0.01416552 
2014-01-04 23:41:02 - INFO  --> 21	WTQ282859849	837	7.25	2.50613809	1.19041559	0.00000000	0.02380831 
2014-01-04 23:41:02 - INFO  --> 222	vip19891106	1470	0	4.40146117	2.09069406	0.00000000	0.04181388 
2014-01-04 23:41:02 - INFO  --> 219	ty105	260	0	0.77848973	0.36978262	0.00018119	0.00739565 
2014-01-04 23:41:02 - INFO  --> 161	shiyu	320	0	0.95814121	0.45511707	0.00000000	0.00910234 
2014-01-04 23:41:02 - INFO  --> 37	qwe57001	230	0	0.68866399	0.32711540	0.00000000	0.00654231 
2014-01-04 23:41:02 - INFO  --> 202	qq1187938	3900	30	11.67734595	5.54673933	0.00000000	0.11093479 
2014-01-04 23:41:02 - INFO  --> 88	minions007	420	20	1.25756033	0.59734116	0.00000000	0.01194682 
2014-01-04 23:41:02 - INFO  --> 163	M82A1	672	0	2.01209653	0.95574585	0.00000000	0.01911492 
2014-01-04 23:41:02 - INFO  --> 221	lvhuihao	3995	0	11.96179412	5.68185221	0.00000000	0.11363704 
2014-01-04 23:41:02 - INFO  --> 134	lg907257666	6327.5	2.5	18.94574525	8.99922899	0.00000000	0.00000000 
2014-01-04 23:41:02 - INFO  --> 106	leonada2008	4750	0	14.22240853	6.75564405	0.00000000	0.13511288 
2014-01-04 23:41:02 - INFO  --> 214	lblove98	2462	20	7.37169890	3.50155698	0.00000000	0.07003114 
2014-01-04 23:41:02 - INFO  --> 67	l19198	37.5	0	0.11228217	0.05333403	0.00000000	0.00106668 
2014-01-04 23:41:02 - INFO  --> 180	jiajia1373	507.5	0	1.51955207	0.72178723	0.00000000	0.01443574 
2014-01-04 23:41:02 - INFO  --> 185	ieheker	50	0	0.14970956	0.07111204	0.00000000	0.00142224 
2014-01-04 23:41:03 - INFO  --> 189	hzscool	42.5	0	0.12725313	0.06044524	0.00000000	0.00120890 
2014-01-04 23:41:03 - INFO  --> 191	hybj001	750	0	2.24564345	1.06668064	0.00000000	0.02133361 
2014-01-04 23:41:03 - INFO  --> 203	hucyun	3400	60	10.18025031	4.83561890	0.00000000	0.09671238 
2014-01-04 23:41:03 - INFO  --> 82	hkt8797	43.75	0	0.13099587	0.06222304	0.00000000	0.00124446 
2014-01-04 23:41:03 - INFO  --> 188	haston	704	0	2.10791065	1.00125756	0.00000000	0.02002515 
2014-01-04 23:41:03 - INFO  --> 201	fallmq	110	0	0.32936104	0.15644649	0.00000000	0.00312893 
2014-01-04 23:41:03 - INFO  --> 178	Dagis	285	0	0.85334451	0.40533864	0.00000000	0.00810677 
2014-01-04 23:41:03 - INFO  --> 17	ckinok	280	0	0.83837356	0.39822744	0.00000000	0.00796455 
2014-01-04 23:41:03 - INFO  --> 197	cici	320	0	0.95814121	0.45511707	0.00000000	0.00910234 
2014-01-04 23:41:03 - INFO  --> 162	aron	350	0	1.04796694	0.49778430	0.00000000	0.00995569 
2014-01-04 23:41:03 - INFO  --> 223	aka_aka888	136.25	0	0.40795856	0.19378032	0.00000000	0.00387561 
2014-01-04 23:41:06 - INFO  --> 206	zou1113322	20	0	1.27084988	0.60365369	0.00000000	0.01207307 
2014-01-04 23:41:06 - INFO  --> 232	zawa55	0	5	0.00000000	0.00000000	0.00000000	0.00000000 
2014-01-04 23:41:06 - INFO  --> 132	yyc123	5	0	0.31771247	0.15091342	0.00000000	0.00301827 
2014-01-04 23:41:06 - INFO  --> 137	wydsmt	69	5	4.38443209	2.08260524	0.00000000	0.04165210 
2014-01-04 23:41:06 - INFO  --> 21	WTQ282859849	30.25	10	1.92216044	0.91302621	0.00000000	0.01826052 
2014-01-04 23:41:06 - INFO  --> 222	vip19891106	130	0	8.26052423	3.92374901	0.00000000	0.07847498 
2014-01-04 23:41:06 - INFO  --> 161	shiyu	40	0	2.54169976	1.20730739	0.00000000	0.02414615 
2014-01-04 23:41:06 - INFO  --> 37	qwe57001	30	0	1.90627482	0.90548054	0.00000000	0.01810961 
2014-01-04 23:41:06 - INFO  --> 202	qq1187938	150	0	9.53137411	4.52740270	0.00000000	0.09054805 
2014-01-04 23:41:06 - INFO  --> 221	lvhuihao	200	0	12.70849881	6.03653693	0.00000000	0.12073074 
2014-01-04 23:41:06 - INFO  --> 134	lg907257666	287.5	1.25	18.26846704	8.67752184	0.00000000	0.00000000 
2014-01-04 23:41:06 - INFO  --> 106	leonada2008	196	20	12.45432883	5.91580619	0.00000000	0.11831612 
2014-01-04 23:41:06 - INFO  --> 214	lblove98	55	0	3.49483717	1.66004766	0.00000000	0.03320095 
2014-01-04 23:41:06 - INFO  --> 189	hzscool	10	0	0.63542494	0.30182685	0.00000000	0.00603654 
2014-01-04 23:41:06 - INFO  --> 191	hybj001	5	25	0.31771247	0.15091342	0.00000000	0.00301827 
2014-01-04 23:41:06 - INFO  --> 203	hucyun	296	60	18.80857824	8.93407466	0.00000000	0.17868149 
2014-01-04 23:41:06 - INFO  --> 178	Dagis	20	0	1.27084988	0.60365369	0.00000000	0.01207307 
2014-01-04 23:41:06 - INFO  --> 162	aron	30	0	1.90627482	0.90548054	0.00000000	0.01810961 
2014-01-04 23:42:01 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 23:42:01 - INFO  --> 206	zou1113322	20	0	0.17412881	0.08271118	0.00000000	0.00165422 
2014-01-04 23:42:01 - INFO  --> 232	zawa55	20	0	0.17412881	0.08271118	0.00000000	0.00165422 
2014-01-04 23:42:01 - INFO  --> 132	yyc123	25	0	0.21766101	0.10338898	0.00000000	0.00206778 
2014-01-04 23:42:02 - INFO  --> 137	wydsmt	180	32	1.56715931	0.74440067	0.00000000	0.01488801 
2014-01-04 23:42:02 - INFO  --> 21	WTQ282859849	276.25	5.75	2.40515421	1.14244825	0.00000000	0.02284897 
2014-01-04 23:42:02 - INFO  --> 222	vip19891106	630	30	5.48505757	2.60540235	0.00000000	0.05210805 
2014-01-04 23:42:02 - INFO  --> 219	ty105	100	0	0.87064406	0.41355593	0.00020264	0.00827112 
2014-01-04 23:42:02 - INFO  --> 161	shiyu	60	0	0.52238644	0.24813356	0.00000000	0.00496267 
2014-01-04 23:42:02 - INFO  --> 37	qwe57001	110	0	0.95770846	0.45491152	0.00000000	0.00909823 
2014-01-04 23:42:02 - INFO  --> 202	qq1187938	1680	80	14.62682019	6.94773959	0.00000000	0.13895479 
2014-01-04 23:42:02 - INFO  --> 88	minions007	280	0	2.43780337	1.15795660	0.00000000	0.02315913 
2014-01-04 23:42:02 - INFO  --> 163	M82A1	64	0	0.55721220	0.26467580	0.00000000	0.00529352 
2014-01-04 23:42:02 - INFO  --> 221	lvhuihao	1185	0	10.31713210	4.90063775	0.00000000	0.09801276 
2014-01-04 23:42:02 - INFO  --> 134	lg907257666	1988.75	30	17.31493372	8.22459352	0.00000000	0.00000000 
2014-01-04 23:42:02 - INFO  --> 106	leonada2008	1774	32	15.44522561	7.33648216	0.00000000	0.14672964 
2014-01-04 23:42:02 - INFO  --> 214	lblove98	564	0	4.91043249	2.33245543	0.00000000	0.04664911 
2014-01-04 23:42:02 - INFO  --> 67	l19198	12.5	0	0.10883051	0.05169449	0.00000000	0.00103389 
2014-01-04 23:42:02 - INFO  --> 180	jiajia1373	200	5	1.74128812	0.82711186	0.00000000	0.01654224 
2014-01-04 23:42:02 - INFO  --> 185	ieheker	50	0	0.43532203	0.20677796	0.00000000	0.00413556 
2014-01-04 23:42:03 - INFO  --> 189	hzscool	20	0	0.17412881	0.08271118	0.00000000	0.00165422 
2014-01-04 23:42:03 - INFO  --> 191	hybj001	100	20	0.87064406	0.41355593	0.00000000	0.00827112 
2014-01-04 23:42:03 - INFO  --> 203	hucyun	1396	144	12.15419106	5.77324075	0.00000000	0.11546482 
2014-01-04 23:42:03 - INFO  --> 82	hkt8797	10	0	0.08706441	0.04135559	0.00000000	0.00082711 
2014-01-04 23:42:03 - INFO  --> 188	haston	224	0	1.95024269	0.92636528	0.00000000	0.01852731 
2014-01-04 23:42:03 - INFO  --> 201	fallmq	30	0	0.26119322	0.12406678	0.00000000	0.00248134 
2014-01-04 23:42:03 - INFO  --> 194	ddm	1.25	0	0.01088305	0.00516945	0.00000000	0.00010339 
2014-01-04 23:42:03 - INFO  --> 178	Dagis	70	0	0.60945084	0.28948915	0.00000000	0.00578978 
2014-01-04 23:42:03 - INFO  --> 17	ckinok	120	20	1.04477287	0.49626711	0.00000000	0.00992534 
2014-01-04 23:42:03 - INFO  --> 197	cici	120	0	1.04477287	0.49626711	0.00000000	0.00992534 
2014-01-04 23:42:03 - INFO  --> 162	aron	130	0	1.13183728	0.53762271	0.00000000	0.01075245 
2014-01-04 23:42:03 - INFO  --> 223	aka_aka888	45	0	0.39178983	0.18610017	0.00000000	0.00372200 
2014-01-04 23:45:02 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 23:45:02 - INFO  --> 206	zou1113322	100	10	0.46928528	0.22291051	0.00000000	0.00445821 
2014-01-04 23:45:02 - INFO  --> 232	zawa55	55	0	0.25810690	0.12260078	0.00000000	0.00245202 
2014-01-04 23:45:02 - INFO  --> 132	yyc123	65	0	0.30503543	0.14489183	0.00000000	0.00289784 
2014-01-04 23:45:02 - INFO  --> 137	wydsmt	296	0	1.38908442	0.65981510	0.00000000	0.01319630 
2014-01-04 23:45:02 - INFO  --> 21	WTQ282859849	475.75	34.5	2.23262471	1.06049674	0.00000000	0.02120993 
2014-01-04 23:45:02 - INFO  --> 222	vip19891106	1100	0	5.16213806	2.45201558	0.00000000	0.04904031 
2014-01-04 23:45:02 - INFO  --> 219	ty105	180	0	0.84471350	0.40123891	0.00019661	0.00802478 
2014-01-04 23:45:03 - INFO  --> 161	shiyu	300	0	1.40785584	0.66873152	0.00000000	0.01337463 
2014-01-04 23:45:03 - INFO  --> 37	qwe57001	190	0	0.89164203	0.42352996	0.00000000	0.00847060 
2014-01-04 23:45:03 - INFO  --> 202	qq1187938	2170	100	10.18349054	4.83715801	0.00000000	0.09674316 
2014-01-04 23:45:03 - INFO  --> 88	minions007	240	0	1.12628467	0.53498522	0.00000000	0.01069970 
2014-01-04 23:45:03 - INFO  --> 163	M82A1	480	0	2.25256934	1.06997044	0.00000000	0.02139941 
2014-01-04 23:45:03 - INFO  --> 221	lvhuihao	2300	0	10.79356141	5.12694167	0.00000000	0.10253883 
2014-01-04 23:45:03 - INFO  --> 134	lg907257666	4006.25	12.5	18.80074147	8.93035220	0.00000000	0.00000000 
2014-01-04 23:45:03 - INFO  --> 106	leonada2008	3376	32	15.84307100	7.52545873	0.00000000	0.15050917 
2014-01-04 23:45:03 - INFO  --> 214	lblove98	1232.75	20	5.78511427	2.74792928	0.00000000	0.05495859 
2014-01-04 23:45:03 - INFO  --> 67	l19198	37.5	0	0.17598198	0.08359144	0.00000000	0.00167183 
2014-01-04 23:45:03 - INFO  --> 180	jiajia1373	125	0	0.58660660	0.27863814	0.00000000	0.00557276 
2014-01-04 23:45:03 - INFO  --> 185	ieheker	50	0	0.23464264	0.11145525	0.00000000	0.00222911 
2014-01-04 23:45:03 - INFO  --> 189	hzscool	15	0	0.07039279	0.03343658	0.00000000	0.00066873 
2014-01-04 23:45:03 - INFO  --> 191	hybj001	285	0	1.33746304	0.63529494	0.00000000	0.01270590 
2014-01-04 23:45:03 - INFO  --> 203	hucyun	2308	20	10.83110423	5.14477451	0.00000000	0.10289549 
2014-01-04 23:45:03 - INFO  --> 82	hkt8797	30	0	0.14078558	0.06687315	0.00000000	0.00133746 
2014-01-04 23:45:04 - INFO  --> 188	haston	768	0	3.60411094	1.71195270	0.00000000	0.03423905 
2014-01-04 23:45:04 - INFO  --> 201	fallmq	60	0	0.28157117	0.13374631	0.00000000	0.00267493 
2014-01-04 23:45:04 - INFO  --> 194	ddm	1.25	0	0.00586607	0.00278638	0.00000000	0.00005573 
2014-01-04 23:45:04 - INFO  --> 178	Dagis	130	0	0.61007086	0.28978366	0.00000000	0.00579567 
2014-01-04 23:45:04 - INFO  --> 17	ckinok	140	0	0.65699939	0.31207471	0.00000000	0.00624149 
2014-01-04 23:45:04 - INFO  --> 197	cici	280	0	1.31399878	0.62414942	0.00000000	0.01248299 
2014-01-04 23:45:04 - INFO  --> 162	aron	440	0	2.06485523	0.98080623	0.00000000	0.01961612 
2014-01-04 23:45:04 - INFO  --> 223	aka_aka888	72.5	0	0.34023183	0.16161012	0.00000000	0.00323220 
2014-01-04 23:47:01 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 23:47:01 - INFO  --> 206	zou1113322	110	0	0.50931231	0.24192335	0.00000000	0.00483847 
2014-01-04 23:47:01 - INFO  --> 232	zawa55	60	0	0.27780672	0.13195819	0.00000000	0.00263916 
2014-01-04 23:47:01 - INFO  --> 132	yyc123	75	0	0.34725839	0.16494774	0.00000000	0.00329895 
2014-01-04 23:47:01 - INFO  --> 137	wydsmt	198	32	0.91676216	0.43546203	0.00000000	0.00870924 
2014-01-04 23:47:01 - INFO  --> 21	WTQ282859849	518	20.5	2.39839798	1.13923904	0.00000000	0.02278478 
2014-01-04 23:47:01 - INFO  --> 222	vip19891106	1050	10	4.86161753	2.30926833	0.00000000	0.04618537 
2014-01-04 23:47:02 - INFO  --> 219	ty105	160	20	0.74081791	0.35188851	0.00017243	0.00703777 
2014-01-04 23:47:02 - INFO  --> 161	shiyu	220	20	1.01862463	0.48384670	0.00000000	0.00967693 
2014-01-04 23:47:02 - INFO  --> 37	qwe57001	210	0	0.97232351	0.46185367	0.00000000	0.00923707 
2014-01-04 23:47:02 - INFO  --> 202	qq1187938	1980	70	9.16762163	4.35462027	0.00000000	0.08709241 
2014-01-04 23:47:02 - INFO  --> 88	minions007	200	0	0.92602239	0.43986064	0.00000000	0.00879721 
2014-01-04 23:47:02 - INFO  --> 163	M82A1	544	64	2.51878089	1.19642092	0.00000000	0.02392842 
2014-01-04 23:47:02 - INFO  --> 221	lvhuihao	2675	0	12.38554942	5.88313597	0.00000000	0.11766272 
2014-01-04 23:47:02 - INFO  --> 134	lg907257666	3691.25	17.5	17.09090067	8.11817782	0.00000000	0.00000000 
2014-01-04 23:47:02 - INFO  --> 106	leonada2008	3234	0	14.97378199	7.11254645	0.00000000	0.14225093 
2014-01-04 23:47:02 - INFO  --> 214	lblove98	1150	5	5.32462872	2.52919864	0.00000000	0.05058397 
2014-01-04 23:47:02 - INFO  --> 67	l19198	42.5	0	0.19677976	0.09347039	0.00000000	0.00186941 
2014-01-04 23:47:02 - INFO  --> 180	jiajia1373	500	0	2.31505597	1.09965159	0.00000000	0.02199303 
2014-01-04 23:47:02 - INFO  --> 185	ieheker	45	0	0.20835504	0.09896864	0.00000000	0.00197937 
2014-01-04 23:47:02 - INFO  --> 189	hzscool	27.5	0	0.12732808	0.06048084	0.00000000	0.00120962 
2014-01-04 23:47:02 - INFO  --> 191	hybj001	480	40	2.22245373	1.05566552	0.00000000	0.02111331 
2014-01-04 23:47:03 - INFO  --> 203	hucyun	2800	20	12.96431341	6.15804887	0.00000000	0.12316098 
2014-01-04 23:47:03 - INFO  --> 82	hkt8797	32.5	0	0.15047864	0.07147735	0.00000000	0.00142955 
2014-01-04 23:47:03 - INFO  --> 188	haston	640	0	2.96327164	1.40755403	0.00000000	0.02815108 
2014-01-04 23:47:03 - INFO  --> 201	fallmq	45	0	0.20835504	0.09896864	0.00000000	0.00197937 
2014-01-04 23:47:03 - INFO  --> 178	Dagis	185	0	0.85657071	0.40687109	0.00000000	0.00813742 
2014-01-04 23:47:03 - INFO  --> 17	ckinok	200	0	0.92602239	0.43986064	0.00000000	0.00879721 
2014-01-04 23:47:03 - INFO  --> 197	cici	100	0	0.46301119	0.21993032	0.00000000	0.00439861 
2014-01-04 23:47:03 - INFO  --> 162	aron	360	0	1.66684030	0.79174914	0.00000000	0.01583498 
2014-01-04 23:47:03 - INFO  --> 223	aka_aka888	65	0	0.30095728	0.14295471	0.00000000	0.00285909 
2014-01-04 23:50:02 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 23:50:02 - INFO  --> 206	zou1113322	50	0	0.23290479	0.11062978	0.00000000	0.00221260 
2014-01-04 23:50:02 - INFO  --> 232	zawa55	80	5	0.37264766	0.17700764	0.00000000	0.00354015 
2014-01-04 23:50:02 - INFO  --> 132	yyc123	40	0	0.18632383	0.08850382	0.00000000	0.00177008 
2014-01-04 23:50:02 - INFO  --> 137	wydsmt	286	0	1.33221539	0.63280231	0.00000000	0.01265605 
2014-01-04 23:50:02 - INFO  --> 21	WTQ282859849	537	2.5	2.50139743	1.18816378	0.00000000	0.02376328 
2014-01-04 23:50:02 - INFO  --> 222	vip19891106	1340	60	6.24184833	2.96487796	0.00000000	0.05929756 
2014-01-04 23:50:02 - INFO  --> 219	ty105	120	0	0.55897149	0.26551146	0.00013010	0.00531023 
2014-01-04 23:50:02 - INFO  --> 161	shiyu	200	0	0.93161915	0.44251910	0.00000000	0.00885038 
2014-01-04 23:50:02 - INFO  --> 37	qwe57001	230	0	1.07136203	0.50889696	0.00000000	0.01017794 
2014-01-04 23:50:02 - INFO  --> 202	qq1187938	2070	20	9.64225824	4.58007266	0.00000000	0.09160145 
2014-01-04 23:50:02 - INFO  --> 88	minions007	40	0	0.18632383	0.08850382	0.00000000	0.00177008 
2014-01-04 23:50:02 - INFO  --> 163	M82A1	448	64	2.08682691	0.99124278	0.00000000	0.01982486 
2014-01-04 23:50:02 - INFO  --> 221	lvhuihao	2380	10	11.08626793	5.26597727	0.00000000	0.10531955 
2014-01-04 23:50:02 - INFO  --> 134	lg907257666	4351.25	5	20.26853922	9.62755613	0.00000000	0.00000000 
2014-01-04 23:50:02 - INFO  --> 106	leonada2008	3044	0	14.17924353	6.73514068	0.00000000	0.13470281 
2014-01-04 23:50:03 - INFO  --> 214	lblove98	1436.25	5	6.69019005	3.17784027	0.00000000	0.06355681 
2014-01-04 23:50:03 - INFO  --> 67	l19198	32.5	0	0.15138811	0.07190935	0.00000000	0.00143819 
2014-01-04 23:50:03 - INFO  --> 180	jiajia1373	240	0	1.11794298	0.53102292	0.00000000	0.01062046 
2014-01-04 23:50:03 - INFO  --> 185	ieheker	50	0	0.23290479	0.11062978	0.00000000	0.00221260 
2014-01-04 23:50:03 - INFO  --> 189	hzscool	27.5	0	0.12809763	0.06084637	0.00000000	0.00121693 
2014-01-04 23:50:03 - INFO  --> 191	hybj001	325	0	1.51388113	0.71909354	0.00000000	0.01438187 
2014-01-04 23:50:03 - INFO  --> 203	hucyun	2440	20	11.36575368	5.39873300	0.00000000	0.10797466 
2014-01-04 23:50:03 - INFO  --> 82	hkt8797	10	0	0.04658096	0.02212596	0.00000000	0.00044252 
2014-01-04 23:50:03 - INFO  --> 188	haston	448	0	2.08682691	0.99124278	0.00000000	0.01982486 
2014-01-04 23:50:03 - INFO  --> 201	fallmq	45	0	0.20961431	0.09956680	0.00000000	0.00199134 
2014-01-04 23:50:03 - INFO  --> 178	Dagis	165	0	0.76858580	0.36507826	0.00000000	0.00730157 
2014-01-04 23:50:03 - INFO  --> 17	ckinok	320	0	1.49059065	0.70803056	0.00000000	0.01416061 
2014-01-04 23:50:03 - INFO  --> 197	cici	240	0	1.11794298	0.53102292	0.00000000	0.01062046 
2014-01-04 23:50:03 - INFO  --> 162	aron	400	0	1.86323831	0.88503820	0.00000000	0.01770076 
2014-01-04 23:50:03 - INFO  --> 223	aka_aka888	72.5	0	0.33771194	0.16041317	0.00000000	0.00320826 
2014-01-04 23:54:02 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-04 23:54:02 - INFO  --> 206	zou1113322	190	0	0.47538328	0.22580706	0.00000000	0.00451614 
2014-01-04 23:54:02 - INFO  --> 232	zawa55	65	5	0.16263112	0.07724978	0.00000000	0.00154500 
2014-01-04 23:54:02 - INFO  --> 132	yyc123	70	0	0.17514121	0.08319207	0.00000000	0.00166384 
2014-01-04 23:54:02 - INFO  --> 137	wydsmt	489	32	1.22348644	0.58115606	0.00000000	0.01162312 
2014-01-04 23:54:02 - INFO  --> 21	WTQ282859849	920	23.5	2.30185587	1.09338154	0.00000000	0.02186763 
2014-01-04 23:54:02 - INFO  --> 222	vip19891106	2370	40	5.92978089	2.81664592	0.00000000	0.05633292 
2014-01-04 23:54:02 - INFO  --> 219	ty105	380	20	0.95076656	0.45161412	0.00022129	0.00903228 
2014-01-04 23:54:02 - INFO  --> 161	shiyu	500	0	1.25100863	0.59422910	0.00000000	0.01188458 
2014-01-04 23:54:02 - INFO  --> 37	qwe57001	380	10	0.95076656	0.45161412	0.00000000	0.00903228 
2014-01-04 23:54:02 - INFO  --> 202	qq1187938	3880	50	9.70782694	4.61121780	0.00000000	0.09222436 
2014-01-04 23:54:02 - INFO  --> 88	minions007	380	0	0.95076656	0.45161412	0.00000000	0.00903228 
2014-01-04 23:54:02 - INFO  --> 163	M82A1	960	0	2.40193656	1.14091987	0.00000000	0.02281840 
2014-01-04 23:54:02 - INFO  --> 221	lvhuihao	4745	0	11.87207186	5.63923413	0.00000000	0.11278468 
2014-01-04 23:54:02 - INFO  --> 134	lg907257666	7696.25	136.25	19.25615027	9.14667138	0.00000000	0.00000000 
2014-01-04 23:54:02 - INFO  --> 106	leonada2008	5512	92	13.79111909	6.55078157	0.00000000	0.13101563 
2014-01-04 23:54:02 - INFO  --> 214	lblove98	2447.5	50	6.12368722	2.90875143	0.00000000	0.05817503 
2014-01-04 23:54:03 - INFO  --> 67	l19198	35	0	0.08757060	0.04159604	0.00000000	0.00083192 
2014-01-04 23:54:03 - INFO  --> 180	jiajia1373	455	20	1.13841785	0.54074848	0.00000000	0.01081497 
2014-01-04 23:54:03 - INFO  --> 185	ieheker	85	0	0.21267147	0.10101895	0.00000000	0.00202038 
2014-01-04 23:54:03 - INFO  --> 189	hzscool	35	0	0.08757060	0.04159604	0.00000000	0.00083192 
2014-01-04 23:54:03 - INFO  --> 191	hybj001	655	40	1.63882130	0.77844012	0.00000000	0.01556880 
2014-01-04 23:54:03 - INFO  --> 203	hucyun	4780	140	11.95964246	5.68083017	0.00000000	0.11361660 
2014-01-04 23:54:03 - INFO  --> 82	hkt8797	52.5	0	0.13135591	0.06239406	0.00000000	0.00124788 
2014-01-04 23:54:03 - INFO  --> 188	haston	768	0	1.92154925	0.91273589	0.00000000	0.01825472 
2014-01-04 23:54:03 - INFO  --> 201	fallmq	140	0	0.35028242	0.16638415	0.00000000	0.00332768 
2014-01-04 23:54:03 - INFO  --> 178	Dagis	265	0	0.66303457	0.31494142	0.00000000	0.00629883 
2014-01-04 23:54:03 - INFO  --> 17	ckinok	400	0	1.00080690	0.47538328	0.00000000	0.00950767 
2014-01-04 23:54:03 - INFO  --> 197	cici	600	0	1.50121035	0.71307492	0.00000000	0.01426150 
2014-01-04 23:54:03 - INFO  --> 162	aron	580	0	1.45117001	0.68930575	0.00000000	0.01378612 
2014-01-04 23:54:03 - INFO  --> 223	aka_aka888	132.5	0	0.33151729	0.15747071	0.00000000	0.00314941 
2014-01-04 23:54:06 - INFO  --> 206	zou1113322	10	0	0.35511364	0.16867898	0.00000000	0.00337358 
2014-01-04 23:54:06 - INFO  --> 232	zawa55	10	0	0.35511364	0.16867898	0.00000000	0.00337358 
2014-01-04 23:54:06 - INFO  --> 132	yyc123	5	0	0.17755682	0.08433949	0.00000000	0.00168679 
2014-01-04 23:54:06 - INFO  --> 137	wydsmt	37	0	1.31392045	0.62411221	0.00000000	0.01248224 
2014-01-04 23:54:06 - INFO  --> 21	WTQ282859849	101	13.75	3.58664773	1.70365767	0.00000000	0.03407315 
2014-01-04 23:54:06 - INFO  --> 222	vip19891106	130	0	4.61647727	2.19282670	0.00000000	0.04385653 
2014-01-04 23:54:06 - INFO  --> 219	ty105	60	0	2.13068182	1.01207386	0.00049592	0.02024148 
2014-01-04 23:54:06 - INFO  --> 161	shiyu	20	0	0.71022727	0.33735795	0.00000000	0.00674716 
2014-01-04 23:54:07 - INFO  --> 37	qwe57001	20	0	0.71022727	0.33735795	0.00000000	0.00674716 
2014-01-04 23:54:07 - INFO  --> 202	qq1187938	410	40	14.55965909	6.91583807	0.00000000	0.13831676 
2014-01-04 23:54:07 - INFO  --> 88	minions007	40	0	1.42045455	0.67471591	0.00000000	0.01349432 
2014-01-04 23:54:07 - INFO  --> 221	lvhuihao	325	0	11.54119318	5.48206676	0.00000000	0.10964134 
2014-01-04 23:54:07 - INFO  --> 134	lg907257666	655	1.25	23.25994318	11.04847301	0.00000000	0.00000000 
2014-01-04 23:54:07 - INFO  --> 106	leonada2008	322	0	11.43465909	5.43146307	0.00000000	0.10862926 
2014-01-04 23:54:07 - INFO  --> 214	lblove98	175	0	6.21448864	2.95188210	0.00000000	0.05903764 
2014-01-04 23:54:07 - INFO  --> 67	l19198	10	0	0.35511364	0.16867898	0.00000000	0.00337358 
2014-01-04 23:54:07 - INFO  --> 180	jiajia1373	25	0	0.88778409	0.42169744	0.00000000	0.00843395 
2014-01-04 23:54:07 - INFO  --> 185	ieheker	15	0	0.53267045	0.25301846	0.00000000	0.00506037 
2014-01-04 23:54:07 - INFO  --> 191	hybj001	30	0	1.06534091	0.50603693	0.00000000	0.01012074 
2014-01-04 23:54:07 - INFO  --> 203	hucyun	200	40	7.10227273	3.37357955	0.00000000	0.06747159 
2014-01-04 23:54:07 - INFO  --> 82	hkt8797	2.5	0	0.08877841	0.04216974	0.00000000	0.00084339 
2014-01-04 23:54:07 - INFO  --> 188	haston	96	0	3.40909091	1.61931818	0.00000000	0.03238636 
2014-01-04 23:54:07 - INFO  --> 201	fallmq	5	0	0.17755682	0.08433949	0.00000000	0.00168679 
2014-01-04 23:54:07 - INFO  --> 178	Dagis	25	0	0.88778409	0.42169744	0.00000000	0.00843395 
2014-01-04 23:54:07 - INFO  --> 17	ckinok	20	0	0.71022727	0.33735795	0.00000000	0.00674716 
2014-01-04 23:54:07 - INFO  --> 197	cici	20	0	0.71022727	0.33735795	0.00000000	0.00674716 
2014-01-04 23:54:08 - INFO  --> 162	aron	40	0	1.42045455	0.67471591	0.00000000	0.01349432 
2014-01-04 23:54:08 - INFO  --> 223	aka_aka888	7.5	0	0.26633523	0.12650923	0.00000000	0.00253018 
2014-01-05 0:02:02 - INFO  --> ID	Username	Valid	Invalid	Percentage	Payout		Donation	Fee 
2014-01-05 0:02:02 - INFO  --> 206	zou1113322	430	0	0.60987285	0.28968960	0.00000000	0.00579379 
2014-01-05 0:02:02 - INFO  --> 232	zawa55	125	0	0.17728862	0.08421209	0.00000000	0.00168424 
2014-01-05 0:02:02 - INFO  --> 132	yyc123	175	0	0.24820407	0.11789693	0.00000000	0.00235794 
2014-01-05 0:02:02 - INFO  --> 137	wydsmt	948	0	1.34455688	0.63866452	0.00000000	0.01277329 
2014-01-05 0:02:02 - INFO  --> 21	WTQ282859849	1600	4	2.26929432	1.07791480	0.00000000	0.02155830 
2014-01-05 0:02:02 - INFO  --> 222	vip19891106	4090	20	5.80088361	2.75541971	0.00000000	0.05510839 
2014-01-05 0:02:02 - INFO  --> 219	ty105	740	0	1.04954862	0.49853559	0.00024428	0.00997071 
2014-01-05 0:02:02 - INFO  --> 161	shiyu	640	0	0.90771773	0.43116592	0.00000000	0.00862332 
2014-01-05 0:02:02 - INFO  --> 37	qwe57001	480	0	0.68078830	0.32337444	0.00000000	0.00646749 
